Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:03:46,2021-07-23 20:03:46,0.040s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), """")",Firefox 89.0,,,2021-07-23 20:03:46,2021-07-23 20:03:47,0.705s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-23 20:03:47,2021-07-23 20:03:47,0.757s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:03:47,2021-07-23 20:03:48,0.937s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:03:48,2021-07-23 20:03:49,0.923s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-23 20:03:49,2021-07-23 20:03:50,0.680s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-23 20:03:50,2021-07-23 20:03:50,0.615s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:03:50,2021-07-23 20:03:50,0.019s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:03:50,2021-07-23 20:03:53,3.010s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:03:53,2021-07-23 20:03:56,2.764s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-14-RegisterWithNameUnder3CharactersTestCase,Firefox 89.0,RegisterWithNameUnder3CharactersTestCase,register,2021-07-23 20:03:56,2021-07-23 20:04:30,34.022s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-23 20:03:57,2021-07-23 20:04:16,18.955s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:04:16,2021-07-23 20:04:16,0.039s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aa"")",Firefox 89.0,,,2021-07-23 20:04:16,2021-07-23 20:04:16,0.726s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-23 20:04:16,2021-07-23 20:04:17,0.937s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:04:17,2021-07-23 20:04:18,0.912s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:04:18,2021-07-23 20:04:19,0.916s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-23 20:04:19,2021-07-23 20:04:20,0.703s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-23 20:04:20,2021-07-23 20:04:25,5.026s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:04:25,2021-07-23 20:04:25,0.022s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:04:25,2021-07-23 20:04:28,3.013s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:04:28,2021-07-23 20:04:30,2.362s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-17-RegisterWithNotMatchingPasswordConfirmTestCase,Firefox 89.0,RegisterWithNotMatchingPasswordConfirmTestCase,register,2021-07-23 20:04:30,2021-07-23 20:05:05,34.813s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-23 20:04:31,2021-07-23 20:04:48,17.188s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:04:48,2021-07-23 20:04:48,0.047s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-23 20:04:48,2021-07-23 20:04:49,1.256s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-23 20:04:49,2021-07-23 20:04:50,0.909s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:04:50,2021-07-23 20:04:51,0.901s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaabbb"")",Firefox 89.0,,,2021-07-23 20:04:51,2021-07-23 20:04:52,0.917s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-23 20:04:52,2021-07-23 20:04:53,0.658s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-23 20:04:53,2021-07-23 20:04:59,6.113s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:04:59,2021-07-23 20:04:59,0.035s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:04:59,2021-07-23 20:05:02,3.013s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:05:02,2021-07-23 20:05:05,3.379s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-16-RegisterWithoutAcceptingToSTestCase,Firefox 89.0,RegisterWithoutAcceptingToSTestCase,register,2021-07-23 20:05:05,2021-07-23 20:05:35,30.096s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-23 20:05:05,2021-07-23 20:05:26,20.183s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:05:26,2021-07-23 20:05:26,0.045s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-23 20:05:26,2021-07-23 20:05:26,0.786s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-23 20:05:26,2021-07-23 20:05:27,0.939s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:05:27,2021-07-23 20:05:28,0.942s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:05:28,2021-07-23 20:05:29,0.919s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-23 20:05:29,2021-07-23 20:05:30,0.757s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:05:30,2021-07-23 20:05:30,0.017s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:05:30,2021-07-23 20:05:33,3.011s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:05:33,2021-07-23 20:05:35,2.106s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-18-RegisterWithoutFillingPasswordConfFieldTestCase,Firefox 89.0,RegisterWithoutFillingPasswordConfField,register,2021-07-23 20:05:35,2021-07-23 20:06:08,32.987s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-23 20:05:36,2021-07-23 20:05:59,23.061s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:05:59,2021-07-23 20:05:59,0.016s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-23 20:05:59,2021-07-23 20:06:00,0.854s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-23 20:06:00,2021-07-23 20:06:01,1.012s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:06:01,2021-07-23 20:06:01,0.880s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-23 20:06:01,2021-07-23 20:06:02,0.650s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-23 20:06:02,2021-07-23 20:06:03,0.611s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:06:03,2021-07-23 20:06:03,0.018s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:06:03,2021-07-23 20:06:06,3.014s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:06:06,2021-07-23 20:06:08,2.451s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-21-RegisterWithPasswordFieldEmptyTestCase,Firefox 89.0,RegisterWithPasswordFieldEmpty,register,2021-07-23 20:06:08,2021-07-23 20:06:36,28.174s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-23 20:06:09,2021-07-23 20:06:28,19.076s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:06:28,2021-07-23 20:06:28,0.036s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-23 20:06:28,2021-07-23 20:06:29,0.858s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-23 20:06:29,2021-07-23 20:06:29,0.867s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-23 20:06:29,2021-07-23 20:06:30,0.933s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-23 20:06:30,2021-07-23 20:06:31,0.635s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-23 20:06:31,2021-07-23 20:06:32,0.605s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:06:32,2021-07-23 20:06:32,0.018s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:06:32,2021-07-23 20:06:35,3.004s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:06:35,2021-07-23 20:06:36,1.754s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-13-RegisterWithPasswordUnder6CharactersTestCase,Firefox 89.0,RegisterWithPasswordUnderSixCharacters,register,2021-07-23 20:06:36,2021-07-23 20:07:11,34.871s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-23 20:06:37,2021-07-23 20:06:56,19.295s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:06:56,2021-07-23 20:06:56,0.025s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-23 20:06:56,2021-07-23 20:06:57,0.799s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-23 20:06:57,2021-07-23 20:06:58,0.924s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaa"")",Firefox 89.0,,,2021-07-23 20:06:58,2021-07-23 20:06:59,0.906s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaa"")",Firefox 89.0,,,2021-07-23 20:06:59,2021-07-23 20:07:00,0.892s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-23 20:07:00,2021-07-23 20:07:00,0.653s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-23 20:07:00,2021-07-23 20:07:06,5.250s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:07:06,2021-07-23 20:07:06,0.056s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:07:06,2021-07-23 20:07:09,3.008s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:07:09,2021-07-23 20:07:11,2.666s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-12-RegisterWithWrongEmailFormatTestCase,Firefox 89.0,RegisterWithWrongEmailFormat,register,2021-07-23 20:07:11,2021-07-23 20:07:41,29.308s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-23 20:07:12,2021-07-23 20:07:30,18.324s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:07:30,2021-07-23 20:07:30,0.026s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-23 20:07:30,2021-07-23 20:07:31,1.008s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaabc"")",Firefox 89.0,,,2021-07-23 20:07:31,2021-07-23 20:07:32,0.927s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaabbb"")",Firefox 89.0,,,2021-07-23 20:07:32,2021-07-23 20:07:33,0.895s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaabbb"")",Firefox 89.0,,,2021-07-23 20:07:33,2021-07-23 20:07:34,0.923s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-23 20:07:34,2021-07-23 20:07:34,0.637s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-23 20:07:34,2021-07-23 20:07:35,0.641s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:07:35,2021-07-23 20:07:35,0.034s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:07:35,2021-07-23 20:07:38,3.016s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:07:38,2021-07-23 20:07:41,2.557s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-27-CreateProjectAndClickAddCompetitorButDoNotFillFieldTestCase,Firefox 89.0,"Create a project, click add competitor but do not fill the field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-23 20:07:41,2021-07-23 20:08:55,1m - 14.638s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-23 20:07:41,2021-07-23 20:08:05,24.202s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-23 20:08:05,2021-07-23 20:08:27,21.541s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-23 20:08:27,2021-07-23 20:08:28,1.013s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-23 20:08:28,2021-07-23 20:08:28,0.633s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/FormPage_1/input_project_name""), Timeout)",Firefox 89.0,,,2021-07-23 20:08:28,2021-07-23 20:08:31,2.915s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_project_name""), ""Sample project"")",Firefox 89.0,,,2021-07-23 20:08:31,2021-07-23 20:08:39,7.792s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-23 20:08:39,2021-07-23 20:08:40,0.946s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_add_competitor""))",Firefox 89.0,,,2021-07-23 20:08:40,2021-07-23 20:08:41,0.813s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-23 20:08:41,2021-07-23 20:08:41,0.718s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-23 20:08:41,2021-07-23 20:08:42,0.835s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-23 20:08:42,2021-07-23 20:08:44,1.994s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-23 20:08:44,2021-07-23 20:08:44,0.039s,PASSED
"focus(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""))",Firefox 89.0,,,2021-07-23 20:08:44,2021-07-23 20:08:45,0.421s,PASSED
delay(7),Firefox 89.0,,,2021-07-23 20:08:45,2021-07-23 20:08:52,7.016s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:08:52,2021-07-23 20:08:55,3.397s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-33-CreateProjectThatIsGoingOverTheChecksLimitOfTheUsersPlanTestCase,Firefox 89.0,"Create project that is going over the checks limit of the users plan.
Expected: User cannot complete project setup, is prompted to upgrade the plan",create project,2021-07-23 20:08:55,2021-07-23 20:09:47,51.724s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-23 20:08:56,2021-07-23 20:09:21,25.488s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-23 20:09:21,2021-07-23 20:09:23,1.541s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-23 20:09:23,2021-07-23 20:09:23,0.611s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-23 20:09:23,2021-07-23 20:09:24,0.647s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-23 20:09:24,2021-07-23 20:09:27,2.994s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-23 20:09:27,2021-07-23 20:09:37,10.508s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-23 20:09:37,2021-07-23 20:09:38,0.439s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-23 20:09:38,2021-07-23 20:09:40,1.914s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-23 20:09:40,2021-07-23 20:09:41,0.855s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-23 20:09:41,2021-07-23 20:09:41,0.796s,PASSED
delay(3),Firefox 89.0,,,2021-07-23 20:09:41,2021-07-23 20:09:44,3.017s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-23 20:09:44,2021-07-23 20:09:47,2.545s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-30-CreateProjectUsingInvalidDomainFormatInDomainFieldTestCase,Firefox 89.0,"create a project using invalid domain format in the domain field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-23 20:09:47,2021-07-23 20:10:52,1m - 5.202s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-23 20:09:47,2021-07-23 20:10:10,23.038s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-23 20:10:10,2021-07-23 20:10:30,19.163s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-23 20:10:30,2021-07-23 20:10:30,0.611s,PASSED
