Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""RegisterPage/input_signup_email""), """")",Firefox 90.0,,,2021-07-24 08:12:33,2021-07-24 08:12:36,2.706s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:12:36,2021-07-24 08:12:36,0.805s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:12:36,2021-07-24 08:12:37,0.986s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 90.0,,,2021-07-24 08:12:37,2021-07-24 08:12:38,0.813s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:12:38,2021-07-24 08:12:40,1.425s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:12:40,2021-07-24 08:12:40,0.014s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:12:40,2021-07-24 08:12:43,3.038s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:12:43,2021-07-24 08:12:45,2.783s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-15-RegisterWithInvalidNameFormatTestCase,Firefox 90.0,"Register With Invalid Name Format.
Expected: Display error message ""The name format is invalid"" below the Name field.",register,2021-07-24 08:12:45,2021-07-24 08:13:25,39.304s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:12:46,2021-07-24 08:13:09,22.865s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:13:09,2021-07-24 08:13:09,0.226s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""@#$@#$"")",Firefox 90.0,,,2021-07-24 08:13:09,2021-07-24 08:13:10,1.144s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 90.0,,,2021-07-24 08:13:10,2021-07-24 08:13:11,1.081s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:13:11,2021-07-24 08:13:12,0.948s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:13:12,2021-07-24 08:13:13,0.993s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 90.0,,,2021-07-24 08:13:13,2021-07-24 08:13:14,0.711s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:13:14,2021-07-24 08:13:19,5.466s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:13:19,2021-07-24 08:13:19,0.039s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:13:19,2021-07-24 08:13:22,3.010s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:13:22,2021-07-24 08:13:25,2.438s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-19-RegisterWithNameFieldEmptyTestCase,Firefox 90.0,RegisterWithNameFieldEmpty,register,2021-07-24 08:13:25,2021-07-24 08:14:08,43.333s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:13:25,2021-07-24 08:13:45,20.221s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:13:45,2021-07-24 08:13:46,0.596s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), """")",Firefox 90.0,,,2021-07-24 08:13:46,2021-07-24 08:13:51,4.876s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 90.0,,,2021-07-24 08:13:51,2021-07-24 08:13:57,5.957s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:13:57,2021-07-24 08:13:59,1.845s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:13:59,2021-07-24 08:14:00,1.339s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 90.0,,,2021-07-24 08:14:00,2021-07-24 08:14:01,1.009s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:14:01,2021-07-24 08:14:02,0.850s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:14:02,2021-07-24 08:14:02,0.051s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:14:02,2021-07-24 08:14:05,3.016s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:14:05,2021-07-24 08:14:08,3.181s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-14-RegisterWithNameUnder3CharactersTestCase,Firefox 90.0,RegisterWithNameUnder3CharactersTestCase,register,2021-07-24 08:14:08,2021-07-24 08:14:49,40.971s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:14:09,2021-07-24 08:14:31,22.876s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:14:31,2021-07-24 08:14:32,0.355s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aa"")",Firefox 90.0,,,2021-07-24 08:14:32,2021-07-24 08:14:33,1.202s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 90.0,,,2021-07-24 08:14:33,2021-07-24 08:14:34,1.031s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:14:34,2021-07-24 08:14:35,0.923s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:14:35,2021-07-24 08:14:36,0.923s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 90.0,,,2021-07-24 08:14:36,2021-07-24 08:14:37,0.648s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:14:37,2021-07-24 08:14:43,6.033s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:14:43,2021-07-24 08:14:43,0.028s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:14:43,2021-07-24 08:14:46,3.014s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:14:46,2021-07-24 08:14:49,3.476s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-17-RegisterWithNotMatchingPasswordConfirmTestCase,Firefox 90.0,RegisterWithNotMatchingPasswordConfirmTestCase,register,2021-07-24 08:14:49,2021-07-24 08:15:33,44.339s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:14:50,2021-07-24 08:15:08,18.722s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:15:08,2021-07-24 08:15:09,0.272s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 90.0,,,2021-07-24 08:15:09,2021-07-24 08:15:10,1.810s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 90.0,,,2021-07-24 08:15:10,2021-07-24 08:15:11,0.989s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:15:11,2021-07-24 08:15:12,0.985s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaabbb"")",Firefox 90.0,,,2021-07-24 08:15:12,2021-07-24 08:15:13,0.965s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 90.0,,,2021-07-24 08:15:13,2021-07-24 08:15:14,0.608s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:15:14,2021-07-24 08:15:20,5.673s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:15:20,2021-07-24 08:15:20,0.035s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:15:20,2021-07-24 08:15:23,3.014s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:15:23,2021-07-24 08:15:33,10.810s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-16-RegisterWithoutAcceptingToSTestCase,Firefox 90.0,RegisterWithoutAcceptingToSTestCase,register,2021-07-24 08:15:33,2021-07-24 08:16:53,1m - 19.490s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:15:34,2021-07-24 08:16:41,1m - 7.046s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:16:41,2021-07-24 08:16:41,0.200s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 90.0,,,2021-07-24 08:16:41,2021-07-24 08:16:42,1.445s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 90.0,,,2021-07-24 08:16:42,2021-07-24 08:16:43,0.940s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:16:43,2021-07-24 08:16:44,0.941s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:16:44,2021-07-24 08:16:45,0.879s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:16:45,2021-07-24 08:16:46,0.635s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:16:46,2021-07-24 08:16:46,0.024s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:16:46,2021-07-24 08:16:49,3.011s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:16:49,2021-07-24 08:16:53,4.008s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-18-RegisterWithoutFillingPasswordConfFieldTestCase,Firefox 90.0,RegisterWithoutFillingPasswordConfField,register,2021-07-24 08:16:53,2021-07-24 08:17:37,44.367s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:16:53,2021-07-24 08:17:26,32.979s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:17:26,2021-07-24 08:17:26,0.172s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 90.0,,,2021-07-24 08:17:26,2021-07-24 08:17:28,1.320s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 90.0,,,2021-07-24 08:17:28,2021-07-24 08:17:29,0.997s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:17:29,2021-07-24 08:17:30,0.905s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 90.0,,,2021-07-24 08:17:30,2021-07-24 08:17:30,0.677s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:17:30,2021-07-24 08:17:31,0.648s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:17:31,2021-07-24 08:17:31,0.025s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:17:31,2021-07-24 08:17:34,3.015s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:17:34,2021-07-24 08:17:37,3.251s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-21-RegisterWithPasswordFieldEmptyTestCase,Firefox 90.0,RegisterWithPasswordFieldEmpty,register,2021-07-24 08:17:37,2021-07-24 08:18:40,1m - 3.145s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:17:38,2021-07-24 08:18:14,36.340s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:18:14,2021-07-24 08:18:15,0.537s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 90.0,,,2021-07-24 08:18:15,2021-07-24 08:18:17,2.334s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 90.0,,,2021-07-24 08:18:17,2021-07-24 08:18:21,3.735s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 90.0,,,2021-07-24 08:18:21,2021-07-24 08:18:23,2.750s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 90.0,,,2021-07-24 08:18:23,2021-07-24 08:18:25,1.403s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:18:25,2021-07-24 08:18:26,0.853s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:18:26,2021-07-24 08:18:26,0.012s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:18:26,2021-07-24 08:18:29,3.013s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:18:29,2021-07-24 08:18:40,11.777s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-13-RegisterWithPasswordUnder6CharactersTestCase,Firefox 90.0,RegisterWithPasswordUnderSixCharacters,register,2021-07-24 08:18:40,2021-07-24 08:20:49,2m - 8.843s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:18:41,2021-07-24 08:19:53,1m - 11.649s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:19:53,2021-07-24 08:19:53,0.148s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 90.0,,,2021-07-24 08:19:53,2021-07-24 08:19:55,2.497s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 90.0,,,2021-07-24 08:19:55,2021-07-24 08:20:05,9.413s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaa"")",Firefox 90.0,,,2021-07-24 08:20:05,2021-07-24 08:20:06,1.060s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaa"")",Firefox 90.0,,,2021-07-24 08:20:06,2021-07-24 08:20:07,0.976s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 90.0,,,2021-07-24 08:20:07,2021-07-24 08:20:07,0.641s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 90.0,,,2021-07-24 08:20:07,2021-07-24 08:20:23,16.011s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:20:23,2021-07-24 08:20:23,0.023s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:20:23,2021-07-24 08:20:26,3.011s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:20:26,2021-07-24 08:20:49,23.020s,PASSED
,,,,,,,
Test Cases/RegisterAndLogin/Negative/TS-LGN-12-RegisterWithWrongEmailFormatTestCase,Firefox 90.0,RegisterWithWrongEmailFormat,register,2021-07-24 08:20:49,2021-07-24 08:21:55,1m - 5.866s,FAILED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 90.0,,,2021-07-24 08:20:50,2021-07-24 08:21:55,1m - 5.516s,FAILED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-27-CreateProjectAndClickAddCompetitorButDoNotFillFieldTestCase,Firefox 90.0,"Create a project, click add competitor but do not fill the field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-24 08:21:55,2021-07-24 08:24:35,2m - 39.415s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 90.0,,,2021-07-24 08:21:56,2021-07-24 08:23:14,1m - 18.076s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 90.0,,,2021-07-24 08:23:14,2021-07-24 08:23:15,1.219s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 90.0,,,2021-07-24 08:23:15,2021-07-24 08:23:16,0.681s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 90.0,,,2021-07-24 08:23:16,2021-07-24 08:23:16,0.645s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/FormPage_1/input_project_name""), Timeout)",Firefox 90.0,,,2021-07-24 08:23:16,2021-07-24 08:23:20,3.231s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_project_name""), ProjectNameText)",Firefox 90.0,,,2021-07-24 08:23:20,2021-07-24 08:23:28,8.866s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), DomainText1)",Firefox 90.0,,,2021-07-24 08:23:28,2021-07-24 08:23:30,1.922s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_add_competitor""))",Firefox 90.0,,,2021-07-24 08:23:30,2021-07-24 08:23:33,2.228s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), AddYourKeywordText)",Firefox 90.0,,,2021-07-24 08:23:33,2021-07-24 08:23:34,0.977s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 90.0,,,2021-07-24 08:23:34,2021-07-24 08:23:36,2.455s,PASSED
waitForPageLoad(Timeout),Firefox 90.0,,,2021-07-24 08:23:36,2021-07-24 08:23:36,0.021s,PASSED
"focus(findTestObject(""CreateNewProject/FormPage_1/input_domain_competitors""))",Firefox 90.0,,,2021-07-24 08:23:36,2021-07-24 08:23:37,0.660s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:23:37,2021-07-24 08:23:40,3.019s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:23:40,2021-07-24 08:24:35,55.031s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-33-CreateProjectThatIsGoingOverTheChecksLimitOfTheUsersPlanTestCase,Firefox 90.0,"Create project that is going over the checks limit of the users plan.
Expected: User cannot complete project setup, is prompted to upgrade the plan",create project,2021-07-24 08:24:35,2021-07-24 08:25:39,1m - 4.721s,FAILED
com.helper.browserhelper.CustomBrowser.login(),Firefox 90.0,,,2021-07-24 08:24:35,2021-07-24 08:25:39,1m - 4.364s,FAILED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-30-CreateProjectUsingInvalidDomainFormatInDomainFieldTestCase,Firefox 90.0,"create a project using invalid domain format in the domain field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-24 08:25:39,2021-07-24 08:27:32,1m - 52.955s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 90.0,,,2021-07-24 08:25:40,2021-07-24 08:26:59,1m - 18.954s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 90.0,,,2021-07-24 08:26:59,2021-07-24 08:27:06,6.471s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 90.0,,,2021-07-24 08:27:06,2021-07-24 08:27:08,2.428s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 90.0,,,2021-07-24 08:27:08,2021-07-24 08:27:09,0.703s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 90.0,,,2021-07-24 08:27:09,2021-07-24 08:27:14,5.196s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_project_name""), ProjectNameText)",Firefox 90.0,,,2021-07-24 08:27:14,2021-07-24 08:27:23,8.734s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""2341sf"")",Firefox 90.0,,,2021-07-24 08:27:23,2021-07-24 08:27:24,1.795s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 90.0,,,2021-07-24 08:27:24,2021-07-24 08:27:25,0.601s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), AddYourKeywordText)",Firefox 90.0,,,2021-07-24 08:27:25,2021-07-24 08:27:26,0.744s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 90.0,,,2021-07-24 08:27:26,2021-07-24 08:27:27,0.821s,PASSED
"focus(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""))",Firefox 90.0,,,2021-07-24 08:27:27,2021-07-24 08:27:27,0.375s,PASSED
delay(3),Firefox 90.0,,,2021-07-24 08:27:27,2021-07-24 08:27:30,3.008s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 90.0,,,2021-07-24 08:27:30,2021-07-24 08:27:32,2.474s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-31-CreateProjectWithKeywordLessThan2CharactersTestCase,Firefox 90.0,"create a project with keyword with less than 2 characters.
Expected: Cannot proceed to 2nd page of the setup.",create project,2021-07-24 08:27:32,2021-07-24 08:28:21,48.504s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 90.0,,,2021-07-24 08:27:33,2021-07-24 08:27:58,25.422s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 90.0,,,2021-07-24 08:27:58,2021-07-24 08:27:59,1.009s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 90.0,,,2021-07-24 08:27:59,2021-07-24 08:28:00,0.741s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 90.0,,,2021-07-24 08:28:00,2021-07-24 08:28:01,0.658s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 90.0,,,2021-07-24 08:28:01,2021-07-24 08:28:04,3.035s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), DomainText1)",Firefox 90.0,,,2021-07-24 08:28:04,2021-07-24 08:28:12,8.551s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 90.0,,,2021-07-24 08:28:12,2021-07-24 08:28:13,0.408s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""q"")",Firefox 90.0,,,2021-07-24 08:28:13,2021-07-24 08:28:13,0.713s,PASSED
