Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:43:11,2021-07-20 14:43:14,2.238s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithNameUnder3CharactersTestCase,Firefox 89.0,RegisterWithNameUnder3CharactersTestCase,register,2021-07-20 14:43:14,2021-07-20 14:43:50,36.426s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-20 14:43:14,2021-07-20 14:43:32,18.166s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:43:32,2021-07-20 14:43:32,0.054s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aa"")",Firefox 89.0,,,2021-07-20 14:43:32,2021-07-20 14:43:33,0.871s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-20 14:43:33,2021-07-20 14:43:34,0.986s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-20 14:43:34,2021-07-20 14:43:35,0.926s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-20 14:43:35,2021-07-20 14:43:36,0.906s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-20 14:43:36,2021-07-20 14:43:37,0.677s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-20 14:43:37,2021-07-20 14:43:43,6.761s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:43:43,2021-07-20 14:43:43,0.052s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:43:43,2021-07-20 14:43:46,3.006s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:43:46,2021-07-20 14:43:50,3.578s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithNotMatchingPasswordConfirmTestCase,Firefox 89.0,RegisterWithNotMatchingPasswordConfirmTestCase,register,2021-07-20 14:43:50,2021-07-20 14:44:25,35.280s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-20 14:43:50,2021-07-20 14:44:10,19.294s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:44:10,2021-07-20 14:44:10,0.033s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-20 14:44:10,2021-07-20 14:44:11,1.390s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-20 14:44:11,2021-07-20 14:44:12,0.946s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-20 14:44:12,2021-07-20 14:44:13,0.938s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaabbb"")",Firefox 89.0,,,2021-07-20 14:44:13,2021-07-20 14:44:14,0.911s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-20 14:44:14,2021-07-20 14:44:14,0.629s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-20 14:44:14,2021-07-20 14:44:19,4.835s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:44:19,2021-07-20 14:44:19,0.013s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:44:19,2021-07-20 14:44:22,3.005s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:44:22,2021-07-20 14:44:25,2.949s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithoutAcceptingToSTestCase,Firefox 89.0,RegisterWithoutAcceptingToSTestCase,register,2021-07-20 14:44:25,2021-07-20 14:44:57,31.810s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-20 14:44:26,2021-07-20 14:44:46,20.755s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:44:46,2021-07-20 14:44:47,0.224s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-20 14:44:47,2021-07-20 14:44:49,2.064s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-20 14:44:49,2021-07-20 14:44:50,0.945s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-20 14:44:50,2021-07-20 14:44:51,0.959s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-20 14:44:51,2021-07-20 14:44:52,0.942s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-20 14:44:52,2021-07-20 14:44:52,0.647s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:44:52,2021-07-20 14:44:52,0.040s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:44:52,2021-07-20 14:44:55,3.009s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:44:55,2021-07-20 14:44:57,1.809s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithoutFillingPasswordConfFieldTestCase,Firefox 89.0,RegisterWithoutFillingPasswordConfField,register,2021-07-20 14:44:57,2021-07-20 14:45:27,30.100s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-20 14:44:58,2021-07-20 14:45:18,20.489s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:45:18,2021-07-20 14:45:18,0.070s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-20 14:45:18,2021-07-20 14:45:19,1.000s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-20 14:45:19,2021-07-20 14:45:20,0.952s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-20 14:45:20,2021-07-20 14:45:21,0.895s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-20 14:45:21,2021-07-20 14:45:22,0.644s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-20 14:45:22,2021-07-20 14:45:22,0.662s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:45:22,2021-07-20 14:45:22,0.029s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:45:22,2021-07-20 14:45:25,3.003s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:45:25,2021-07-20 14:45:27,1.876s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithPasswordFieldEmptyTestCase,Firefox 89.0,RegisterWithPasswordFieldEmpty,register,2021-07-20 14:45:27,2021-07-20 14:45:57,30.091s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-20 14:45:28,2021-07-20 14:45:47,19.034s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:45:47,2021-07-20 14:45:47,0.101s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-20 14:45:47,2021-07-20 14:45:48,1.222s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-20 14:45:48,2021-07-20 14:45:49,0.942s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-20 14:45:49,2021-07-20 14:45:50,0.982s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-20 14:45:50,2021-07-20 14:45:51,0.667s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-20 14:45:51,2021-07-20 14:45:51,0.662s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:45:51,2021-07-20 14:45:51,0.026s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:45:51,2021-07-20 14:45:54,3.012s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:45:54,2021-07-20 14:45:57,3.034s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithPasswordUnder6CharactersTestCase,Firefox 89.0,RegisterWithPasswordUnderSixCharacters,register,2021-07-20 14:45:57,2021-07-20 14:46:43,45.798s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-20 14:45:58,2021-07-20 14:46:24,25.846s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:46:24,2021-07-20 14:46:24,0.056s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-20 14:46:24,2021-07-20 14:46:26,2.214s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-20 14:46:26,2021-07-20 14:46:27,0.982s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaa"")",Firefox 89.0,,,2021-07-20 14:46:27,2021-07-20 14:46:28,0.829s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaa"")",Firefox 89.0,,,2021-07-20 14:46:28,2021-07-20 14:46:29,0.921s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-20 14:46:29,2021-07-20 14:46:29,0.704s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-20 14:46:29,2021-07-20 14:46:34,5.035s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:46:34,2021-07-20 14:46:34,0.040s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:46:34,2021-07-20 14:46:37,3.008s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:46:37,2021-07-20 14:46:43,5.698s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithWrongEmailFormatTestCase,Firefox 89.0,RegisterWithWrongEmailFormat,register,2021-07-20 14:46:43,2021-07-20 14:47:17,33.849s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-20 14:46:44,2021-07-20 14:47:06,22.174s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:47:06,2021-07-20 14:47:06,0.055s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-20 14:47:06,2021-07-20 14:47:08,1.811s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaabc"")",Firefox 89.0,,,2021-07-20 14:47:08,2021-07-20 14:47:09,0.941s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaabbb"")",Firefox 89.0,,,2021-07-20 14:47:09,2021-07-20 14:47:09,0.974s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaabbb"")",Firefox 89.0,,,2021-07-20 14:47:09,2021-07-20 14:47:10,0.927s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-20 14:47:10,2021-07-20 14:47:11,0.699s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-20 14:47:11,2021-07-20 14:47:12,0.621s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-20 14:47:12,2021-07-20 14:47:12,0.024s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:47:12,2021-07-20 14:47:15,3.012s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:47:15,2021-07-20 14:47:17,2.168s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectAndClickAddCompetitorButDoNotFillFieldTestCase,Firefox 89.0,"Create a project, click add competitor but do not fill the field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-20 14:47:17,2021-07-20 14:48:08,51.364s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:47:17,2021-07-20 14:47:40,22.696s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:47:40,2021-07-20 14:47:41,1.384s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:47:41,2021-07-20 14:47:42,0.986s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:47:42,2021-07-20 14:47:43,0.728s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 14:47:43,2021-07-20 14:47:52,8.799s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 14:47:52,2021-07-20 14:48:01,9.481s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 14:48:01,2021-07-20 14:48:02,0.457s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 14:48:02,2021-07-20 14:48:03,0.724s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 14:48:03,2021-07-20 14:48:04,0.963s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 14:48:04,2021-07-20 14:48:04,0.808s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""merdeka"")",Firefox 89.0,,,2021-07-20 14:48:04,2021-07-20 14:48:05,0.988s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:48:05,2021-07-20 14:48:08,3.009s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectThatIsGoingOverTheChecksLimitOfTheUsersPlanTestCase,Firefox 89.0,"Create project that is going over the checks limit of the users plan.
Expected: User cannot complete project setup, is prompted to upgrade the plan",create project,2021-07-20 14:48:08,2021-07-20 14:49:04,55.901s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:48:09,2021-07-20 14:48:42,32.801s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:48:42,2021-07-20 14:48:43,1.887s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:48:43,2021-07-20 14:48:44,0.619s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:48:44,2021-07-20 14:48:45,0.652s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 14:48:45,2021-07-20 14:48:47,2.674s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 14:48:47,2021-07-20 14:48:55,7.602s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 14:48:55,2021-07-20 14:48:55,0.450s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 14:48:55,2021-07-20 14:48:56,0.721s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 14:48:56,2021-07-20 14:48:57,0.823s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 14:48:57,2021-07-20 14:48:58,0.698s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:48:58,2021-07-20 14:49:01,3.012s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:49:01,2021-07-20 14:49:04,3.525s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectUsingInvalidDomainFormatInDomainFieldTestCase,Firefox 89.0,"create a project using invalid domain format in the domain field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-20 14:49:04,2021-07-20 14:50:50,1m - 45.482s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:49:05,2021-07-20 14:50:04,59.217s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:50:04,2021-07-20 14:50:25,21.246s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:50:25,2021-07-20 14:50:27,1.499s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:50:27,2021-07-20 14:50:29,2.333s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 14:50:29,2021-07-20 14:50:32,2.975s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 14:50:32,2021-07-20 14:50:41,9.154s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 14:50:41,2021-07-20 14:50:41,0.416s,PASSED
