Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:56:48,2021-07-18 16:56:48,0.037s,PASSED
"sendKeys(findTestObject(""LoginPage_SerpWatch/input_sign in_email""), LoginUsername)",Firefox 89.0,,,2021-07-18 16:56:48,2021-07-18 16:56:49,0.662s,PASSED
"sendKeys(findTestObject(""LoginPage_SerpWatch/input_sign in_password""), LoginPassword)",Firefox 89.0,,,2021-07-18 16:56:49,2021-07-18 16:56:49,0.447s,PASSED
"click(findTestObject(""LoginPage_SerpWatch/button_login""))",Firefox 89.0,,,2021-07-18 16:56:49,2021-07-18 16:57:01,11.691s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:57:01,2021-07-18 16:57:01,0.418s,PASSED
closeBrowser(),Firefox 89.0,,,2021-07-18 16:57:01,2021-07-18 16:57:06,4.234s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithEmailFieldEmptyTestCase,Firefox 89.0,"Register With Email Field Empty.
Expected: Display error message ""please fill out this field"" on the email field.",register,2021-07-18 16:57:06,2021-07-18 16:57:48,42.102s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 16:57:06,2021-07-18 16:57:33,27.344s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:57:33,2021-07-18 16:57:34,0.210s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aaa"")",Firefox 89.0,,,2021-07-18 16:57:34,2021-07-18 16:57:36,2.588s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), """")",Firefox 89.0,,,2021-07-18 16:57:36,2021-07-18 16:57:39,2.378s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 16:57:39,2021-07-18 16:57:40,0.958s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 16:57:40,2021-07-18 16:57:41,1.045s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 16:57:41,2021-07-18 16:57:41,0.776s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 16:57:41,2021-07-18 16:57:42,0.929s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:57:42,2021-07-18 16:57:42,0.027s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 16:57:42,2021-07-18 16:57:45,3.044s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 16:57:45,2021-07-18 16:57:48,2.183s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithInvalidNameFormatTestCase,Firefox 89.0,"Register With Invalid Name Format.
Expected: Display error message ""The name format is invalid"" below the Name field.",register,2021-07-18 16:57:48,2021-07-18 16:58:29,41.110s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 16:57:48,2021-07-18 16:58:14,25.433s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:58:14,2021-07-18 16:58:14,0.074s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""@#$@#$"")",Firefox 89.0,,,2021-07-18 16:58:14,2021-07-18 16:58:15,1.352s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-18 16:58:15,2021-07-18 16:58:16,0.976s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 16:58:16,2021-07-18 16:58:17,0.987s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 16:58:17,2021-07-18 16:58:18,0.962s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 16:58:18,2021-07-18 16:58:19,0.697s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 16:58:19,2021-07-18 16:58:23,4.411s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:58:23,2021-07-18 16:58:23,0.078s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 16:58:23,2021-07-18 16:58:26,3.007s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 16:58:26,2021-07-18 16:58:29,2.505s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithNameFieldEmptyTestCase,Firefox 89.0,RegisterWithNameFieldEmpty,register,2021-07-18 16:58:29,2021-07-18 16:59:03,34.249s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 16:58:29,2021-07-18 16:58:50,20.511s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:58:50,2021-07-18 16:58:50,0.111s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), """")",Firefox 89.0,,,2021-07-18 16:58:50,2021-07-18 16:58:51,1.158s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-18 16:58:51,2021-07-18 16:58:52,0.784s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 16:58:52,2021-07-18 16:58:53,0.958s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 16:58:53,2021-07-18 16:58:54,0.957s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 16:58:54,2021-07-18 16:58:55,0.678s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 16:58:55,2021-07-18 16:58:55,0.684s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:58:55,2021-07-18 16:58:55,0.024s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 16:58:55,2021-07-18 16:58:58,3.014s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 16:58:58,2021-07-18 16:59:03,4.650s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithNameUnder3CharactersTestCase,Firefox 89.0,RegisterWithNameUnder3CharactersTestCase,register,2021-07-18 16:59:03,2021-07-18 16:59:41,37.747s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 16:59:04,2021-07-18 16:59:23,19.554s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:59:23,2021-07-18 16:59:23,0.076s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aa"")",Firefox 89.0,,,2021-07-18 16:59:23,2021-07-18 16:59:26,2.656s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-18 16:59:26,2021-07-18 16:59:27,0.983s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 16:59:27,2021-07-18 16:59:28,0.926s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 16:59:28,2021-07-18 16:59:29,0.985s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 16:59:29,2021-07-18 16:59:30,0.679s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 16:59:30,2021-07-18 16:59:35,5.335s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 16:59:35,2021-07-18 16:59:35,0.047s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 16:59:35,2021-07-18 16:59:38,3.008s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 16:59:38,2021-07-18 16:59:41,2.721s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithNotMatchingPasswordConfirmTestCase,Firefox 89.0,RegisterWithNotMatchingPasswordConfirmTestCase,register,2021-07-18 16:59:41,2021-07-18 17:00:17,35.937s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 16:59:42,2021-07-18 17:00:00,18.810s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:00:00,2021-07-18 17:00:00,0.104s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-18 17:00:00,2021-07-18 17:00:02,1.245s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-18 17:00:02,2021-07-18 17:00:03,0.972s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 17:00:03,2021-07-18 17:00:04,0.968s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaabbb"")",Firefox 89.0,,,2021-07-18 17:00:04,2021-07-18 17:00:05,0.959s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 17:00:05,2021-07-18 17:00:05,0.676s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 17:00:05,2021-07-18 17:00:11,5.749s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:00:11,2021-07-18 17:00:11,0.031s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 17:00:11,2021-07-18 17:00:14,3.011s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 17:00:14,2021-07-18 17:00:17,2.656s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithoutAcceptingToSTestCase,Firefox 89.0,RegisterWithoutAcceptingToSTestCase,register,2021-07-18 17:00:17,2021-07-18 17:00:50,33.471s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 17:00:17,2021-07-18 17:00:39,22.012s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:00:39,2021-07-18 17:00:40,0.041s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-18 17:00:40,2021-07-18 17:00:41,1.696s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-18 17:00:41,2021-07-18 17:00:42,0.970s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 17:00:42,2021-07-18 17:00:43,0.947s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 17:00:43,2021-07-18 17:00:44,1.069s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 17:00:44,2021-07-18 17:00:45,0.749s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:00:45,2021-07-18 17:00:45,0.020s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 17:00:45,2021-07-18 17:00:48,3.007s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 17:00:48,2021-07-18 17:00:50,2.211s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithoutFillingPasswordConfFieldTestCase,Firefox 89.0,RegisterWithoutFillingPasswordConfField,register,2021-07-18 17:00:50,2021-07-18 17:01:31,41.032s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 17:00:51,2021-07-18 17:01:19,28.001s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:01:19,2021-07-18 17:01:19,0.100s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-18 17:01:19,2021-07-18 17:01:21,1.425s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-18 17:01:21,2021-07-18 17:01:22,0.978s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 17:01:22,2021-07-18 17:01:23,0.959s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 17:01:23,2021-07-18 17:01:24,0.821s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 17:01:24,2021-07-18 17:01:26,2.177s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:01:26,2021-07-18 17:01:26,0.023s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 17:01:26,2021-07-18 17:01:29,3.009s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 17:01:29,2021-07-18 17:01:31,2.415s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithPasswordFieldEmptyTestCase,Firefox 89.0,RegisterWithPasswordFieldEmpty,register,2021-07-18 17:01:31,2021-07-18 17:02:05,33.343s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 17:01:32,2021-07-18 17:01:52,19.856s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:01:52,2021-07-18 17:01:52,0.121s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-18 17:01:52,2021-07-18 17:01:55,3.173s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-18 17:01:55,2021-07-18 17:01:56,0.979s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaaaaa"")",Firefox 89.0,,,2021-07-18 17:01:56,2021-07-18 17:01:57,0.965s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 17:01:57,2021-07-18 17:01:58,0.710s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 17:01:58,2021-07-18 17:01:58,0.661s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:01:58,2021-07-18 17:01:58,0.020s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 17:01:58,2021-07-18 17:02:01,3.007s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 17:02:01,2021-07-18 17:02:05,3.081s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithPasswordUnder6CharactersTestCase,Firefox 89.0,RegisterWithPasswordUnderSixCharacters,register,2021-07-18 17:02:05,2021-07-18 17:02:39,34.752s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 17:02:05,2021-07-18 17:02:24,18.879s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:02:24,2021-07-18 17:02:24,0.118s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-18 17:02:24,2021-07-18 17:02:25,0.918s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaa@gmail.com"")",Firefox 89.0,,,2021-07-18 17:02:25,2021-07-18 17:02:26,0.986s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaa"")",Firefox 89.0,,,2021-07-18 17:02:26,2021-07-18 17:02:27,0.964s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaa"")",Firefox 89.0,,,2021-07-18 17:02:27,2021-07-18 17:02:28,0.958s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 17:02:28,2021-07-18 17:02:29,0.686s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 17:02:29,2021-07-18 17:02:34,5.079s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:02:34,2021-07-18 17:02:34,0.070s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 17:02:34,2021-07-18 17:02:37,3.004s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 17:02:37,2021-07-18 17:02:39,2.356s,PASSED
,,,,,,,
Test Cases/Register/Negative/RegisterWithWrongEmailFormatTestCase,Firefox 89.0,RegisterWithWrongEmailFormat,register,2021-07-18 17:02:39,2021-07-18 17:03:20,41.018s,PASSED
com.helper.browserhelper.CustomBrowser.openRegisterPage(),Firefox 89.0,,,2021-07-18 17:02:40,2021-07-18 17:03:07,26.952s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:03:07,2021-07-18 17:03:07,0.077s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_name""), ""aabbbccc"")",Firefox 89.0,,,2021-07-18 17:03:07,2021-07-18 17:03:09,1.472s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_email""), ""aaabc"")",Firefox 89.0,,,2021-07-18 17:03:09,2021-07-18 17:03:10,1.016s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password""), ""aaabbb"")",Firefox 89.0,,,2021-07-18 17:03:10,2021-07-18 17:03:11,0.954s,PASSED
"setText(findTestObject(""RegisterPage/input_signup_password_confirmation""), ""aaabbb"")",Firefox 89.0,,,2021-07-18 17:03:11,2021-07-18 17:03:12,0.958s,PASSED
"check(findTestObject(""RegisterPage/checkbox_agreement""))",Firefox 89.0,,,2021-07-18 17:03:12,2021-07-18 17:03:12,0.679s,PASSED
"click(findTestObject(""RegisterPage/button_register""))",Firefox 89.0,,,2021-07-18 17:03:12,2021-07-18 17:03:13,0.662s,PASSED
waitForPageLoad(Timeout),Firefox 89.0,,,2021-07-18 17:03:13,2021-07-18 17:03:13,0.016s,PASSED
delay(3),Firefox 89.0,,,2021-07-18 17:03:13,2021-07-18 17:03:16,3.007s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-18 17:03:16,2021-07-18 17:03:20,4.384s,PASSED
